word,category,level
37588.com.cn,违法广告,违规
37renti.com,违法广告,违规
38.azzwg.cn,违法广告,违规
38.us.to,违法广告,违规
3838738.com,违法广告,违规
3838cp.com,违法广告,违规
3872.qrqr.net,违法广告,违规
388-qq.cn,违法广告,违规
388488.com,违法广告,违规
38jjj.com,违法广告,违规
38xxoo.com,违法广告,违规
38zu-cn,违法广告,违规
38zu.cn,违法广告,违规
38zz.info,违法广告,违规
39807.com,违法广告,违规
39av.com,违法广告,违规
39cq.net,违法广告,违规
39sese.com,违法广告,违规
3D2666.cn,违法广告,违规
3as45sad4f5.3322.org,违法广告,违规
3b.iwillhavebigdick.com,违法广告,违规
3b3.org,违法广告,违规
3ba3h.cn,违法广告,违规
3bomb.com,违法广告,违规
3color3.com,违法广告,违规
3d0099.cn,违法广告,违规
3d1212.com,违法广告,违规
3d166.com,违法广告,违规
3d3188.com,违法广告,违规
3d3868.com,违法广告,违规
3d479.com,违法广告,违规
3d4888.net,违法广告,违规
3d49.cn,违法广告,违规
3d5000.com,违法广告,违规
3d546.cn,违法广告,违规
3d55.com,违法广告,违规
3d5688.com,违法广告,违规
3d5805.cn,违法广告,违规
3d6555.com,违法广告,违规
3d670.cn,违法广告,违规
3d7778.cn,违法广告,违规
3d818.com,违法广告,违规
3d827.com,违法广告,违规
3d8568.com,违法广告,违规
3d8848.com,违法广告,违规
3d8886.com,违法广告,违规
3d90.com,违法广告,违规
3d908.cn,违法广告,违规
3d917.com,违法广告,违规
3d9206.cn,违法广告,违规
3d9369.com,违法广告,违规
3d9698.cn,违法广告,违规
3daaaaa.cn,违法广告,违规
3dc989.com,违法广告,违规
3dchina.cc,违法广告,违规
3dcp98.com,违法广告,违规
3dcplt.com,违法广告,违规
3ddmm.com,违法广告,违规
3dfrr2.cn,违法广告,违规
3dlt.cc,违法广告,违规
3dw328.com,违法广告,违规
3e5a2.redguarder8.com,违法广告,违规
3eifj.cn,违法广告,违规
3ggt.kmip.net,违法广告,违规
3gh56g.8866.org,违法广告,违规
3gmyku.com,违法广告,违规
3god.net,违法广告,违规
3gqqchaoren.com,违法广告,违规
3m.vpsvip.com,违法广告,违规
3mrazi.cn,违法广告,违规
3ok.cz.cc,违法广告,违规
3ons.cn,违法广告,违规
3qsa.cn,违法广告,违规
3qyl.com,违法广告,违规
3rdsddsd.7766.org,违法广告,违规
3sa11111111111dwawq.cn,违法广告,违规
3tk.3322.org,违法广告,违规
3w.08ai.info,违法广告,违规
3y.2288.org,违法广告,违规
4.1234llll.com,违法广告,违规
4.33lc.com,违法广告,违规
4.aicbbs.info,违法广告,违规
4.bbs99.info,违法广告,违规
4.ctrl.fajujohiv.cn,违法广告,违规
4.cy265.info,违法广告,违规
4.daqinbbs.info,违法广告,违规
4.emodao.us,违法广告,违规
4.exksc.com,违法广告,违规
4.hxut.net,违法广告,违规
4.ixwsy.com,违法广告,违规
4.jinfuren.info,违法广告,违规
4.languifang.info,违法广告,违规
4.mimihuayuan.info,违法广告,违规
4.mishi.info,违法广告,违规
4.pinsetang.info,违法广告,违规
4.wwwddd.net,违法广告,违规
4.xiaoyaogong.info,违法广告,违规
4.xinbali.info,违法广告,违规
4.yuelai.info,违法广告,违规
4000se.com,违法广告,违规
400kg.bolapaqir.net,违法广告,违规
40556.Com,违法广告,违规
417nono.azzwg.cn,违法广告,违规
419500cu.www7.910idc.com,违法广告,违规
41nnn.com,违法广告,违规
426199.139.hostcn.cn,违法广告,违规
4321.888888ok.com.cn,违法广告,违规
432432ddsd.8866.org,违法广告,违规
43254543534.9966.org,违法广告,违规
432ddsds33232.8866.org,违法广告,违规
4332.kjhds.info,违法广告,违规
43453dsafdfa.cn,违法广告,违规
435434535.3322.org,违法广告,违规
43iii.2288.org,违法广告,违规
444.nyny1111.com,违法广告,违规
44411ffaa.cn,违法广告,违规
444mi.com,违法广告,违规
44559.cn,违法广告,违规
44aaaa.com,违法广告,违规
44ghe.cn,违法广告,违规
44hrhec.7766.org,违法广告,违规
44l.info,违法广告,违规
44uuu.com,违法广告,违规
44wen.com,违法广告,违规
4523er.cn,违法广告,违规
4534rr232323.cn,违法广告,违规
454126.8800.org,违法广告,违规
45476.com,违法广告,违规
455900.cn,违法广告,违规
456.as22456.cn,违法广告,违规
456.ds11aa.cn,违法广告,违规
456.ee22456.cn,违法广告,违规
456.grime456.com,违法广告,违规
456.qq22456.cn,违法广告,违规
456.ww11456.cn,违法广告,违规
456.ww22456.cn,违法广告,违规
456229.net,违法广告,违规
45678.org,违法广告,违规
456cao.com,违法广告,违规
456sese.net,违法广告,违规
456sese.web.fc2.com,违法广告,违规
456ss.cn,违法广告,违规
45nnn.com,违法广告,违规
46.3388a.cn,违法广告,违规
46.765321.info,违法广告,违规
46603.com,违法广告,违规
466555.com,违法广告,违规
4666888.com,违法广告,违规
46yh676.6600.org,违法广告,违规
47528.cn,违法广告,违规
47565.normanokj.info,违法广告,违规
47822.cn,违法广告,违规
47ybnzo.o.o.il.vlfk.os.972wyt.com,违法广告,违规
485800.com,违法广告,违规
488cp.com,违法广告,违规
4897.kjhds.info,违法广告,违规
48gan.com,违法广告,违规
4918.hk,违法广告,违规
4961.3322.org,违法广告,违规
496649.com,违法广告,违规
4aaxx.com,违法广告,违规
4ddxx.com,违法广告,违规
4fcsqda.cn,违法广告,违规
4gaga.3322.org,违法广告,违规
4gameranking.com,违法广告,违规
4gghh.com,违法广告,违规
4go2com.net,违法广告,违规
4go4i9n76ttwd.cn,违法广告,违规
4grb.cn,违法广告,违规
4inlove.mooo.com,违法广告,违规
4j3j.cn,违法广告,违规
4max.pl,违法广告,违规
4meganet.com,违法广告,违规
4n.jqmxnn.cn,违法广告,违规
4p.qqtv.me,违法广告,违规
4r.3322.org,违法广告,违规
4sel.com,违法广告,违规
4selang.com,违法广告,违规
4sx2.cn,违法广告,违规
4t34t.56jrr.cn,违法广告,违规
4t6nhh.6600.org,违法广告,违规
4utraffic.cc,违法广告,违规
4utraffic.com,违法广告,违规
4utraffic.org,违法广告,违规
4wowgold.com,违法广告,违规
4y553r7.8866.org,违法广告,违规
4y5jhg.8866.org,违法广告,违规
5-qq.com.h001.51mydns.cn,违法广告,违规
5.2008hhg.com,违法广告,违规
5.baigong2000.info,违法广告,违规
5.dushiyuan.info,违法广告,违规
5.lamb2000.info,违法广告,违规
5.mishi.info,违法广告,违规
5.sesebbs.info,违法广告,违规
5.ts2000.info,违法广告,违规
5.usmonk.info,违法广告,违规
5.xintianxia.info,违法广告,违规
5000se.com,违法广告,违规
500xxoo.com,违法广告,违规
503999.com,违法广告,违规
506google.3322.org,违法广告,违规
507google.3322.org,违法广告,违规
50checkingyourtraffic.com,违法广告,违规
50wu.cn,违法广告,违规
51.kkpp8.com,违法广告,违规
51.tok77.com,违法广告,违规
51000qq.241.host.gomeidc.net,违法广告,违规
511google.3322.org,违法广告,违规
5138.kjhds.info,违法广告,违规
5151kan.net,违法广告,违规
5151li.cn,违法广告,违规
516j.3322.org,违法广告,违规
519google.3322.org,违法广告,违规
51ecpss.com,违法广告,违规
51momo.woy3.cn,违法广告,违规
51momo.zx3k.cn,违法广告,违规
51she.info,违法广告,违规
51vv9.cn,违法广告,违规
51vvc.cn,违法广告,违规
51xcn.bee.pl,违法广告,违规
5203389.9966.org,违法广告,违规
520883.com,违法广告,违规
520spmm.cn,违法广告,违规
520zhidao.cn,违法广告,违规
521dx.com,违法广告,违规
521wyt.com,违法广告,违规
522dx.com,违法广告,违规
522google.3322.org,违法广告,违规
522wyt.com,违法广告,违规
523google.3322.org,违法广告,违规
524485072.cn,违法广告,违规
5252b.com,违法广告,违规
5252bb.com,违法广告,违规
5252bo.net,违法广告,违规
5252se.dh086.cn,违法广告,违规
52833.com,违法广告,违规
52bo52bo.com,违法广告,违规
52sax.cn,违法广告,违规
52ssss.net,违法广告,违规
52x52.net,违法广告,违规
5328606.ONS5.COM,违法广告,违规
533377.com,违法广告,违规
535488.cn,违法广告,违规
538788.com,违法广告,违规
53aaa.com.cn,违法广告,违规
53cao.com,违法广告,违规
53efe53.cn,违法广告,违规
53gan.com,违法广告,违规
53kkk.x-wyws.com,违法广告,违规
53kkk.xl111.com,违法广告,违规
54057.cn,违法广告,违规
54271.com,违法广告,违规
5435433.8866.org,违法广告,违规
5435434.2288.org,违法广告,违规
5435646.2288.org,违法广告,违规
549885.3322.org,违法广告,违规
54dj3.cn,违法广告,违规
54g.qa222.8866.org,违法广告,违规
54sese.com,违法广告,违规
55.sewo.9966.org,违法广告,违规
55.yhs1234567.3322.org,违法广告,违规
550575555.3322.org,违法广告,违规
5513.900y.net,违法广告,违规
55356.cn,违法广告,违规
554313.3322.org,违法广告,违规
555.afsdff.3322.org,违法广告,违规
5555.qq.121.9988996.qq-baidu-vip.cn,违法广告,违规
555555666655.yhs12345.3322.org,违法广告,违规
555666888.com,违法广告,违规
55566884.3322.org,违法广告,违规
555bfdghf1.3322.org,违法广告,违规
555cpw.com,违法广告,违规
555gdre.8866.org,违法广告,违规
555mi.com,违法广告,违规
555mi.net,违法广告,违规
555ttyy.cn,违法广告,违规
5566456.com,违法广告,违规
5566456.net,违法广告,违规
556tv3.com,违法广告,违规
558-qq.cn,违法广告,违规
558q.cn,违法广告,违规
55crw.com,违法广告,违规
55rrew.3322.org,违法广告,违规
5617.3322.org,违法广告,违规
56238.com,违法广告,违规
563f235.cn,违法广告,违规
56665568822.8866.org,违法广告,违规
566699.com,违法广告,违规
56749.cn,违法广告,违规
56780.ss.la,违法广告,违规
567890.ss.la,违法广告,违规
567dx.com,违法广告,违规
568166.com,违法广告,违规
56gvdfg444.2288.org,违法广告,违规
57.97ye.com,违法广告,违规
57379.myokj.info,违法广告,违规
577666.com,违法广告,违规
578008.cn,违法广告,违规
578la.com,违法广告,违规
57rb.com,违法广告,违规
57yin.com,违法广告,违规
58.w88w8w.cn,违法广告,违规
580.dnf5.com,违法广告,违规
580999.com,违法广告,违规
58410.normanokj.info,违法广告,违规
586388.com,违法广告,违规
588.gck6.cn,违法广告,违规
588.xhv2.cn,违法广告,违规
588456.com,违法广告,违规
58fcw.cn,违法广告,违规
59-34-198-113.3322.org,违法广告,违规
5900.kjhds.info,违法广告,违规
5918.8866.org,违法广告,违规
591rb.com,违法广告,违规
59579.cn,违法广告,违规
59659.cn,违法广告,违规
5971s.cn,违法广告,违规
59ukjff.9966.org,违法广告,违规
5b.jqm5b.cn,违法广告,违规
5bn2.cn,违法广告,违规
5bqq.net,违法广告,违规
5dsa4d.cn,违法广告,违规
5gegre5.8866.org,违法广告,违规
5iav.net,违法广告,违规
5iqqmm.com,违法广告,违规
5jyss.com,违法广告,违规
5l2o8.com,违法广告,违规
5l7mm.com,违法广告,违规
5pam.3322.org,违法广告,违规
5qqcc.com,违法广告,违规
5r3xq1.cz.cc,违法广告,违规
5sads33.cn,违法广告,违规
5sese.info,违法广告,违规
5t434ffss.3322.org,违法广告,违规
5t8.tv707.info,违法广告,违规
5u454.8866.org,违法广告,违规
5u66j.cn,违法广告,违规
5we5.com,违法广告,违规
5wwdd.com,违法广告,违规
5yttrre.cn,违法广告,违规
6.000wyt.com,违法广告,违规
6.csly.info,违法广告,违规
6.morok2000.info,违法广告,违规
6.moviesgolden.com,违法广告,违规
6.sejie2000.info,违法广告,违规
6.sl2000.info,违法广告,违规
600906.com,违法广告,违规
600925.com,违法广告,违规
602hh.cn,违法广告,违规
6070.9966.org,违法广告,违规
60gan.com,违法广告,违规
61-cctv2.com,违法广告,违规
61222.com,违法广告,违规
61av.com,违法广告,违规
626028.cn,违法广告,违规
628388.com,违法广告,违规
62ai.com,违法广告,违规
62moo.cn,违法广告,违规
63188.com.cn,违法广告,违规
633999.com,违法广告,违规
6366.kjhds.info,违法广告,违规
63ke.com,违法广告,违规
6413.kkgg.net,违法广告,违规
644888.com,违法广告,违规
64838.com,违法广告,违规
64xxx.com,违法广告,违规
654.qrqr.net,违法广告,违规
655705.com,违法广告,违规
655996.cn,违法广告,违规
658wy.com,违法广告,违规
65gao.com,违法广告,违规
65gd.cn,违法广告,违规
65uttt.cn,违法广告,违规
66.qq99.in,违法广告,违规
66.sewo.9966.org,违法广告,违规
6610.net,违法广告,违规
661789.com,违法广告,违规
6618.kgkg.net,违法广告,违规
661cn.com,违法广告,违规
66289.com,违法广告,违规
666.dclsba.com,违法广告,违规
666.qaqa125.8866.org,违法广告,违规
6660-qq.cn,违法广告,违规
666089.com,违法广告,违规
666128.com,违法广告,违规
666135.com,违法广告,违规
666158.cn,违法广告,违规
666345.cn,违法广告,违规
66655666.com,违法广告,违规
6666.qb.121.9988996.qq-baidu-vip.cn,违法广告,违规
666665.cn,违法广告,违规
666828.com,违法广告,违规
666mi.com,违法广告,违规
666she.com,违法广告,违规
666ssss33.3322.org,违法广告,违规
667669.tk,违法广告,违规
668-baidu.cn,违法广告,违规
668.xhv2.cn,违法广告,违规
6680668.com,违法广告,违规
668hn.cn,违法广告,违规
66aaaa.com,违法广告,违规
66aaaaaa.com,违法广告,违规
66cc.7766.org,违法广告,违规
66cp.net,违法广告,违规
66du.co.cc,违法广告,违规
66hhcc.com,违法广告,违规
66ki.cn,违法广告,违规
66qsw.com,违法广告,违规
66rfw3wv.8866.org,违法广告,违规
66tt.com,违法广告,违规
66uu.info,违法广告,违规
66yttrre.cn,违法广告,违规
677b.com,违法广告,违规
678012.com,违法广告,违规
678zf.org,违法广告,违规
67gao.com,违法广告,违规
67htyg.8866.org,违法广告,违规
67i11.cn,违法广告,违规
67ss123.cn,违法广告,违规
688cp.com,违法广告,违规
688hk.com,违法广告,违规
689cp.cn,违法广告,违规
68bi.cn,违法广告,违规
68s78.cn,违法广告,违规
69113.com,违法广告,违规
69818.cn,违法广告,违规
69mmhh.com,违法广告,违规
6f3h.3322.org,违法广告,违规
6g.q7sp.com,违法广告,违规
6hbf5.cn,违法广告,违规
6ihrh.cn,违法广告,违规
6ik76.8866.org,违法广告,违规
6mxx.com,违法广告,违规
6nnnn.com,违法广告,违规
6nxx.com,违法广告,违规
6se6420.co.cc,违法广告,违规
6see.com,违法广告,违规
6u666.com,违法广告,违规
6xx8.com,违法广告,违规
6y71.3322.org,违法广告,违规
6zg.8800.org,违法广告,违规
7-7.746.45654.5454.5467.45.5043.info,违法广告,违规
7-ya.com.ua,违法广告,违规
7.meimei855.cn,违法广告,违规
700.222mi.net,违法广告,违规
700006.com,违法广告,违规
7000se.com,违法广告,违规
700wyt.com,违法广告,违规
702kill360.3322.org,违法广告,违规
70622.com,违法广告,违规
70checkingyourtraffic.com,违法广告,违规
70kxw.com,违法广告,违规
70sss.com,违法广告,违规
710wyt.com,违法广告,违规
71701.bestxx.info,违法广告,违规
717337.3322.org,违法广告,违规
721kirkctbartol.cx.cc,违法广告,违规
722.pqpq.net,违法广告,违规
72287477.3322.org,违法广告,违规
727266eee.3322.org,违法广告,违规
731273265.520815.com,违法广告,违规
733xxoo.com,违法广告,违规
73dnf.cn,违法广告,违规
73hs.com,违法广告,违规
74315.218218.06la.com.cn,违法广告,违规
74395.normanokj.info,违法广告,违规
7461.kjhds.info,违法广告,违规
74zw.com,违法广告,违规
752s.cn,违法广告,违规
753.qqnn.net,违法广告,违规
75693.normanokj.info,违法广告,违规
757qwerty.ru,违法广告,违规
76.97qingse.com,违法广告,违规
76323.com,违法广告,违规
76456.com,违法广告,违规
765.brainchip.biz,违法广告,违规
7694.800z.net,违法广告,违规
76kjgh.7766.org,违法广告,违规
76nnn.com,违法广告,违规
76uj6j.8866.org,违法广告,违规
770772.com,违法广告,违规
771567.cn,违法广告,违规
771588.cn,违法广告,违规
771588.com,违法广告,违规
7758258se.3322.org,违法广告,违规
776148.134180.3366dns.com,违法广告,违规
777.444mi.com,违法广告,违规
777951.com,违法广告,违规
7788-99.3322.org,违法广告,违规
778998.com,违法广告,违规
778xx.com,违法广告,违规
77cpw.com,违法广告,违规
77gh44.9966.org,违法广告,违规
77pic.com,违法广告,违规
77pw.com,违法广告,违规
77ww.3322.org,违法广告,违规
77ww.dxlove.net,违法广告,违规
77yyj.8866.org,违法广告,违规
